"Street address",Neighbourhood,City,State,Country,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
"1802 - 3 Rowntree Rd","Mount Olive Silverstone Jamestown",Toronto,ON,Canada,43.681222,-79.460569,0.85,nearest_rooftop_match,3,"Rowntree Ave",,,Toronto,ON,,M6N,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"1806 - 15 Legion Rd",Mimico,Toronto,ON,Canada,43.621512,-79.484037,0.8,nearest_rooftop_match,15,"Legion Rd",,,Etobicoke,ON,,M8V,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"1801 - 225 Village Green Sq","Agincourt South Malvern West",Toronto,ON,Canada,43.779842,-79.281958,0.8,nearest_rooftop_match,225,"Village Green Sq",,,Scarborough,ON,,M1S,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"2611 - 8 Eglinton Ave E","Mount Pleasant West",Toronto,ON,Canada,43.707141,-79.397703,0.9,nearest_rooftop_match,8,"Eglinton Ave E",,,Toronto,ON,,M4P,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"1904 - 20 Brin Dr","Edenbridge Humber Valley",Toronto,ON,Canada,43.746854,-79.304044,0.65,nearest_rooftop_match,20,"Brian Ave",,,Scarborough,ON,,M1R,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"30 Fusilier Dr","Clairlea Birchmount",Toronto,ON,Canada,43.717641,-79.279203,0.9,rooftop,30,"Fusilier Dr",,,Scarborough,ON,,M1L,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"57 Shanly St","Dovercourt Wallace Emerson Junction",Toronto,ON,Canada,43.663806,-79.43205,1,rooftop,57,"Shanly St",,,Toronto,ON,,M6H,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"244 Ashdale Ave","Greenwood Coxwell",Toronto,ON,Canada,43.671462,-79.32173,1,rooftop,244,"Ashdale Ave",,,Toronto,ON,,M4L,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"43 Snowshoe Milway","St. Andrew Windfields",Toronto,ON,Canada,43.750779,-79.380064,0.9,rooftop,43,"Snowshoe Millway",,,"North York",ON,,M2L,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"3711 - 2221 Yonge St","Mount Pleasant West",Toronto,ON,Canada,43.70601,-79.397833,0.9,nearest_rooftop_match,2221,"Yonge St",,,Toronto,ON,,M4S,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"1706 - 133 Torresdale Ave","Westminister Branson",Toronto,ON,Canada,43.778604,-79.451801,0.8,nearest_rooftop_match,133,"Torresdale Ave",,,"North York",ON,,M2R,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"20 Cedar Avenue N","The Beaches",Toronto,ON,Canada,43.674795,-79.287507,1,rooftop,20,"Cedar Ave",,,Toronto,ON,,M4E,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"1474 Dufferin St","Dovercourt Wallace Emerson Junction",Toronto,ON,Canada,43.672404,-79.441026,1,rooftop,1474,"Dufferin St",,,Toronto,ON,,M6H,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"115 - 15 La Rose Ave","Humber Heights",Toronto,ON,Canada,43.666151,-79.36993,0.8,nearest_rooftop_match,15,"Rose Ave",,,Toronto,ON,,M4X,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"1010 - 255 Richmond St","Moss Park",Toronto,ON,Canada,43.652903,-79.370349,0.9,nearest_rooftop_match,255,"Richmond St E",,,Toronto,ON,,M5A,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"602 - 155 Legion Rd N",Mimico,Toronto,ON,Canada,43.623942,-79.488447,0.8,nearest_rooftop_match,155,"Legion Rd N",,,Etobicoke,ON,,M8Y,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"374 Hillmount Ave","Yorkdale Glen Park",Toronto,ON,Canada,43.706844,-79.450609,1,rooftop,374,"Hillmount Ave",,,"North York",ON,,M6B,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"44 Anthia Dr","Humber Summit",Toronto,ON,Canada,43.763438,-79.573234,0.9,range_interpolation,44,"Anthia Dr",,,"North York",ON,,M9L,CA,"CanVec+ by Natural Resources Canada"
"507 - 2045 Lake Shore Blvd W",Mimico,Toronto,ON,Canada,43.6315,-79.474516,0.8,nearest_rooftop_match,2045,"Lake Shore Blvd W",,,Etobicoke,ON,,M8V,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"#1008 - 1 Bloor St E","Rosedale Moore Park",Toronto,ON,Canada,43.670123,-79.38623,0.9,nearest_rooftop_match,1,"Bloor St E",,,Toronto,ON,,M4W,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"1801 - 609 Avenue Rd","Yonge St. Clair",Toronto,ON,Canada,43.689757,-79.402168,0.9,nearest_rooftop_match,609,"Ave Rd",,,Toronto,ON,,M4V,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"505 - 10 Muirhead Rd","Pleasant View",Toronto,ON,Canada,43.778087,-79.338531,0.8,nearest_rooftop_match,10,"Muirhead Rd",,,"North York",ON,,M2J,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"706 - 2470 Eglinton Ave W","Beechborough Greenbrook",Toronto,ON,Canada,43.692452,-79.468413,0.9,nearest_rooftop_match,2470,"Eglinton Ave W",,,York,ON,,M6M,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"136 Church Ave S","Willowdale East",Toronto,ON,Canada,43.77592,-79.405591,0.9,range_interpolation,136,"Church Ave",,,"North York",ON,,M2N,CA,"CanVec+ by Natural Resources Canada"
"28 Thorny Vineway","Bayview Village",Toronto,ON,Canada,43.78527,-79.368184,0.9,rooftop,28,"Thorny Vineway",,,"North York",ON,,M2J,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"1508 - 4 Spadina Ave","Waterfront Communities West",Toronto,ON,Canada,43.640736,-79.393521,0.9,nearest_rooftop_match,4A,"Spadina Ave",,,Toronto,ON,,M5V,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"83 Norton Ave","Willowdale East",Toronto,ON,Canada,43.772769,-79.408839,0.9,rooftop,83,"Norton Ave",,,"North York",ON,,M2N,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"Lph3704 - 33 Shore Breeze Dr",Mimico,Toronto,ON,Canada,43.623886,-79.479223,0.9,rooftop,33,"Shore Breeze Dr",,,Etobicoke,ON,,M8V,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"705 - 28 Rosebank Dr",Malvern,Toronto,ON,Canada,43.792518,-79.235348,0.8,nearest_rooftop_match,28,"Rosebank Dr",,,Scarborough,ON,,M1B,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"195 Valley Rd","Bridle Path Sunnybrook York Mills",Toronto,ON,Canada,43.743651,-79.38411,0.9,rooftop,195,"Valley Rd",,,"North York",ON,,M2L,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"210 - 4600 Steeles Ave E",Milliken,Toronto,ON,Canada,43.811125,-79.360784,0.6,street_center,,"Steeles Ave E",,,Thornhill,ON,,L3T,CA,"CanVec+ by Natural Resources Canada"
"703 - 320 Dixon Rd","Kingsview Village The Westway",Toronto,ON,Canada,43.695333,-79.554061,0.8,range_interpolation,703,"Dixon Rd",,,Etobicoke,ON,,M9R,CA,"CanVec+ by Natural Resources Canada"
"10 Clinton St","Trinity Bellwoods",Toronto,ON,Canada,43.653968,-79.413663,1,rooftop,10,"Clinton St",,,Toronto,ON,,M6J,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"66 - 441 Military Tr",Morningside,Toronto,ON,Canada,43.737438,-79.295402,0.46,nearest_rooftop_match,28,"Muldrew Ave",,,Scarborough,ON,,M1R,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"Lph05 - 660 Sheppard Ave E","Bayview Village",Toronto,ON,Canada,43.755102,-79.44215,0.95,rooftop,660,"Sheppard Ave W",,,"North York",ON,,M3H,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"30 Houndtrail Dr","Highland Creek",Toronto,ON,Canada,43.796435,-79.183864,0.9,rooftop,30,"Houndtrail Dr",,,Scarborough,ON,,M1C,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"Ph13 - 300 Balliol St","Mount Pleasant West",Toronto,ON,Canada,43.699446,-79.387089,1,rooftop,300,"Balliol St",,,Toronto,ON,,M4S,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"1102 - 131 Torresdale Ave S","Westminister Branson",Toronto,ON,Canada,43.777999,-79.452714,0.8,nearest_rooftop_match,131,"Torresdale Ave",,,"North York",ON,,M2R,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"802 - 575 Bloor St E","North St. Jamestown",Toronto,ON,Canada,43.671713,-79.372389,0.9,nearest_rooftop_match,575,"Bloor St E",,,Toronto,ON,,M4W,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"50 Moore Park Ave","Newtonbrook West",Toronto,ON,Canada,43.793544,-79.421923,0.9,range_interpolation,50,"Moore Park Ave",,,"North York",ON,,M2M,CA,"CanVec+ by Natural Resources Canada"
"1415 - 140 Simcoe St","Waterfront Communities West",Toronto,ON,Canada,43.649529,-79.387146,0.9,nearest_rooftop_match,140,"Simcoe St",,,Toronto,ON,,M5H,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"1313 Gerrard St E","Greenwood Coxwell",Toronto,ON,Canada,43.671078,-79.326558,1,rooftop,1313,"Gerrard St E",,,Toronto,ON,,M4L,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"509 - 1328 Birchmount Rd","Wexford Maryvale",Toronto,ON,Canada,43.748506,-79.286068,0.9,nearest_rooftop_match,1328,"Birchmount Rd",,,Scarborough,ON,,M1R,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"1 Versailles Crt","Banbury Don Mills",Toronto,ON,Canada,43.879039,-79.431228,0.9,rooftop,1,"Versailles Ct",,,"Richmond Hill",ON,,L4C,CA,"City of Markham (York Region Open Data Licence Contains public sector information made available under The Regional Municipality of York's Open Data Licence)"
"3142 Dundas St W","Junction Area",Toronto,ON,Canada,43.665722,-79.474679,1,rooftop,3142,"Dundas St W",,,Toronto,ON,,M6P,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"227 Glendora Ave","Willowdale East",Toronto,ON,Canada,43.762254,-79.394945,0.9,rooftop,227,"Glendora Ave",,,"North York",ON,,M2N,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"1918 - 155 Yorkville Ave",Yorkville,Toronto,ON,Canada,43.670312,-79.394299,0.9,nearest_rooftop_match,155,"Yorkville Ave",,,Toronto,ON,,M5R,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"279 St. Helen's Ave S","Dufferin Grove",Toronto,ON,Canada,43.657023,-79.443242,1,rooftop,279,"St Helen's Ave",,,Toronto,ON,,M6H,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"1102 - 100 Mornelle Crt",Morningside,Toronto,ON,Canada,43.78722,-79.194677,0.8,nearest_rooftop_match,100,"Mornelle Ct",,,Scarborough,ON,,M1E,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"405 - 36 Forest Manor Rd","Henry Farm",Toronto,ON,Canada,43.687376,-79.404061,0.8,nearest_rooftop_match,36,"Forest Hill Rd",,,Toronto,ON,,M4V,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"405 - 2221 Yonge St","Mount Pleasant West",Toronto,ON,Canada,43.70601,-79.397833,0.9,nearest_rooftop_match,2221,"Yonge St",,,Toronto,ON,,M4S,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"27 Alma Dr","Humber Heights",Toronto,ON,Canada,43.644524,-79.429162,0.95,rooftop,27,"Alma Ave",,,Toronto,ON,,M6K,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"34 Plymbridge Cres W","Bridle Path Sunnybrook York Mills",Toronto,ON,Canada,43.740554,-79.400357,0.9,rooftop,34,"Plymbridge Cres",,,"North York",ON,,M2P,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"817 - 210 Victoria St","Church Yonge Corridor",Toronto,ON,Canada,43.654648,-79.379127,0.9,nearest_rooftop_match,210,"Victoria St",,,Toronto,ON,,M5B,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"Ph 3 - 850 Steeles Ave W","Westminister Branson",Toronto,ON,Canada,43.777253,-79.514493,0.7,street_center,,"Steeles Ave W",,,Concord,ON,,L4K,CA,"CanVec+ by Natural Resources Canada"
"159 Cortleigh Blvd","Lawrence Park South",Toronto,ON,Canada,43.712703,-79.412436,1,rooftop,159,"Cortleigh Blvd",,,Toronto,ON,,M5N,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"702 - 20 Forest Manor Rd","Henry Farm",Toronto,ON,Canada,43.772715,-79.344591,0.8,range_interpolation,702,"Forest Manor Rd",,,"North York",ON,,M2J,CA,"CanVec+ by Natural Resources Canada"
"1607 - 40 Richview Road","Humber Heights",Toronto,ON,Canada,43.685509,-79.512472,0.75,range_interpolation,1607,"Richview Rd",,,Etobicoke,ON,,M9A,CA,"CanVec+ by Natural Resources Canada"
"1019 Greenwood Avenue","Danforth Village East York",Toronto,ON,Canada,43.689464,-79.335576,1,rooftop,1019,"Greenwood Ave",,,"East York",ON,,M4J,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"17 Wintergreen Rd","Downsview Roding Cfb",Toronto,ON,Canada,43.726306,-79.487547,1,rooftop,17,"Wintergreen Rd",,,"North York",ON,,M3M,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"1 & 3 Blithfield Ave","Bayview Village",Toronto,ON,Canada,43.632284,-79.353866,1,rooftop,1,"3rd St",,,Toronto,ON,,M5J,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"14 - 43 Wild Ginger Way","Bathurst Manor",Toronto,ON,Canada,43.759312,-79.440651,0.9,nearest_rooftop_match,43,"Wild Gingerway",,,"North York",ON,,M3H,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"25 - 12 Dervock Cres","Bayview Village",Toronto,ON,Canada,43.767221,-79.380966,0.8,nearest_rooftop_match,12,"Dervock Cres",,,"North York",ON,,M2K,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"2709 - 210 Victoria St","Church Yonge Corridor",Toronto,ON,Canada,43.654648,-79.379127,0.9,nearest_rooftop_match,210,"Victoria St",,,Toronto,ON,,M5B,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"1a Alder Rd","O'connor Parkview",Toronto,ON,Canada,43.702996,-79.325256,1,rooftop,1,"Alder Rd",,,"East York",ON,,M4B,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"212 Alton Avenue","South Riverdale",Toronto,ON,Canada,43.66934,-79.330525,1,rooftop,212,"Alton Ave",,,Toronto,ON,,M4L,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"2006 - 238 Simcoe Street","Kensington Chinatown",Toronto,ON,Canada,43.653695,-79.389079,0.9,nearest_rooftop_match,238,"Simcoe St",,,Toronto,ON,,M5T,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"Ph206 - 138 Downes Street","Waterfront Communities East",Toronto,ON,Canada,43.644513,-79.370966,1,rooftop,138,"Downes St",,,Toronto,ON,,M5E,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"279 Reiner Rd","Downsview Roding Cfb",Toronto,ON,Canada,43.747795,-79.458169,1,rooftop,279,"Reiner Rd",,,"North York",ON,,M3H,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"406 - 3303 Don Mills Rd","Don Valley Village",Toronto,ON,Canada,43.702718,-79.334457,0.78,nearest_rooftop_match,425,"Don Mills Rd",,,"East York",ON,,M4B,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"202 - 32 Forest Manor Rd","Henry Farm",Toronto,ON,Canada,43.687987,-79.403437,0.8,nearest_rooftop_match,31,"Forest Hill Rd",,,Toronto,ON,,M4V,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"1008 - 327 King St W","Waterfront Communities West",Toronto,ON,Canada,43.646129,-79.391089,0.9,nearest_rooftop_match,327,"King St W",,,Toronto,ON,,M5V,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"317 - 1 Michael Power Pl","Islington City Centre West",Toronto,ON,Canada,43.644648,-79.530789,0.8,range_interpolation,317,"Michael Power Pl",,,Etobicoke,ON,,M9A,CA,"CanVec+ by Natural Resources Canada"
"119 - 5235 Finch Ave E","Agincourt North",Toronto,ON,Canada,43.809932,-79.254877,0.8,nearest_rooftop_match,5235,"Finch Ave E",,,Scarborough,ON,,M1S,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"604 - 1888 Bayview Ave","Bridle Path Sunnybrook York Mills",Toronto,ON,Canada,43.717438,-79.379154,0.9,nearest_rooftop_match,1888,"Bayview Ave",,,Toronto,ON,,M4G,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"812 - 10 Dean Park Rd",Rouge,Toronto,ON,Canada,43.804217,-79.168775,0.8,range_interpolation,812,"Dean Park Rd",,,Scarborough,ON,,M1B,CA,"CanVec+ by Natural Resources Canada"
"10 Lloyd Manor Rd","Princess Rosethorn",Toronto,ON,Canada,43.659547,-79.54684,0.9,range_interpolation,10,"Lloyd Manor Rd",,,Etobicoke,ON,,M9B,CA,"CanVec+ by Natural Resources Canada"
"741 - 38 Iannuzzi St",Niagara,Toronto,ON,Canada,43.637143,-79.401524,0.9,nearest_rooftop_match,38,"Iannuzzi St",,,Toronto,ON,,M5V,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"606 - 219 Fort York Blvd",Niagara,Toronto,ON,Canada,43.636659,-79.405582,0.9,nearest_rooftop_match,219,"Ft York Blvd",,,Toronto,ON,,M5V,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"3305 - 25 Town Centre Crt",Bendale,Toronto,ON,Canada,43.74069,-79.486601,0.65,nearest_rooftop_match,25,"Diana Dr",,,"North York",ON,,M3M,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"307 - 1100 Briar Hill Ave","Briar Hill Belgravia",Toronto,ON,Canada,43.703197,-79.45076,0.9,nearest_rooftop_match,1100,"Briar Hill Ave",,,York,ON,,M6B,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"36 Boniface Avenue","Elms Old Rexdale",Toronto,ON,Canada,43.713563,-79.548718,0.9,range_interpolation,36,"Boniface Ave",,,Etobicoke,ON,,M9W,CA,"CanVec+ by Natural Resources Canada"
"824 - 10 Guildwood Pkwy S",Guildwood,Toronto,ON,Canada,43.749924,-79.205,0.8,nearest_rooftop_match,10,"Guildwood Pkwy",,,Scarborough,ON,,M1E,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"200 Snowdon Ave","Lawrence Park North",Toronto,ON,Canada,43.732815,-79.396728,1,rooftop,200,"Snowdon Ave",,,Toronto,ON,,M4N,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"3 Blithfield Ave","Bayview Village",Toronto,ON,Canada,43.777305,-79.389942,0.9,rooftop,3,"Blithfield Ave",,,"North York",ON,,M2N,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"112 Stapleton Dr","Kingsview Village The Westway",Toronto,ON,Canada,43.688736,-79.546318,0.9,range_interpolation,112,"Stapleton Dr",,,Etobicoke,ON,,M9R,CA,"CanVec+ by Natural Resources Canada"
"209 - 17 Zorra St","Islington City Centre West",Toronto,ON,Canada,43.621925,-79.522357,0.75,range_interpolation,209,"Zorra St",,,Etobicoke,ON,,M8Z,CA,"CanVec+ by Natural Resources Canada"
"Ph63 - 60 Ann O'reilly Rd","Henry Farm",Toronto,ON,Canada,43.774367,-79.329418,0.9,rooftop,60,"Ann O'reilly Rd",,,"North York",ON,,M2J,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"1116 - 88 Blue Jays Way","Waterfront Communities West",Toronto,ON,Canada,43.64542,-79.392508,0.9,nearest_rooftop_match,88,"Blue Jays Way",,,Toronto,ON,,M5V,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"1404 - 25 Sunrise Ave","Victoria Village",Toronto,ON,Canada,43.719092,-79.30226,0.8,nearest_rooftop_match,25,"Sunrise Ave",,,"North York",ON,,M4A,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"527 - 7 Smith Cres","Stonegate Queensway",Toronto,ON,Canada,43.625997,-79.505854,0.8,nearest_rooftop_match,7,"Smith Cres",,,Etobicoke,ON,,M8Z,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"323 Douglas Ave","Bedford Park Nortown",Toronto,ON,Canada,43.723361,-79.417098,1,rooftop,323,"Douglas Ave",,,"North York",ON,,M5M,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"2117 - 5 Sheppard Ave E","Willowdale East",Toronto,ON,Canada,43.733338,-79.529127,0.64,nearest_rooftop_match,2233,"Sheppard Ave W",,,"North York",ON,,M9M,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"32 Sabrina Dr","Willowridge Martingrove Richview",Toronto,ON,Canada,43.69259,-79.564601,0.9,range_interpolation,32,"Sabrina Dr",,,Etobicoke,ON,,M9R,CA,"CanVec+ by Natural Resources Canada"
"4108 - 5 St. Joseph St S","Bay Street Corridor",Toronto,ON,Canada,43.665776,-79.385633,0.9,nearest_rooftop_match,5,"St Joseph St",,,Toronto,ON,,M4Y,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"511 - 10 Old York Mills Rd","Bridle Path Sunnybrook York Mills",Toronto,ON,Canada,43.725707,-79.458162,0.5,nearest_rooftop_match,12,"York Heights Ter",,,"North York",ON,,M6A,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"49 Orpington Cres","Mount Olive Silverstone Jamestown",Toronto,ON,Canada,43.73693,-79.586988,0.9,range_interpolation,49,"Orpington Cres",,,Etobicoke,ON,,M9V,CA,"CanVec+ by Natural Resources Canada"
"2206 - 90 Park Lawn Road",Mimico,Toronto,ON,Canada,43.624401,-79.485288,0.8,nearest_rooftop_match,90,"Park Lawn Rd",,,Etobicoke,ON,,M8Y,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"2402 - 10 Bellair St",Yorkville,Toronto,ON,Canada,43.669886,-79.390982,0.9,nearest_rooftop_match,10,"Bellair St",,,Toronto,ON,,M5R,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"130 Broadlands Blvd","Parkwoods Donalda",Toronto,ON,Canada,43.746216,-79.3142,0.9,rooftop,130,"Broadlands Blvd",,,"North York",ON,,M3A,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"228 Donlands Avenue","Danforth Village East York",Toronto,ON,Canada,43.688058,-79.340745,1,rooftop,228,"Donlands Ave",,,"East York",ON,,M4J,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"308 - 625 Queen Street E","South Riverdale",Toronto,ON,Canada,43.658001,-79.352987,0.9,nearest_rooftop_match,625,"Queen St E",,,Toronto,ON,,M4M,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"2208 - 1900 Sheppard Ave E","Pleasant View",Toronto,ON,Canada,43.735924,-79.529835,0.81,nearest_rooftop_match,2250,"Sheppard Ave W",,,"North York",ON,,M9M,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"Ph704 - 399 Spring Garden Ave","Willowdale East",Toronto,ON,Canada,43.76867,-79.389623,0.9,rooftop,399,"Spring Garden Ave",,,"North York",ON,,M2N,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"8 Chipper Cres","Eglinton East",Toronto,ON,Canada,43.73989,-79.259144,0.9,rooftop,8,"Chipper Cres",,,Scarborough,ON,,M1K,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"878 - 1 Greystone Walk Drive","Kennedy Park",Toronto,ON,Canada,43.645415,-79.387361,0.5,place,,,,,Toronto,ON,,M5V,CA,"CanVec+ by Natural Resources Canada"
"42 Wilmont Dr","Black Creek",Toronto,ON,Canada,43.760363,-79.513433,0.9,range_interpolation,42,"Wilmont Dr",,,"North York",ON,,M3N,CA,"CanVec+ by Natural Resources Canada"
"14 Franklin Ave","Lansing Westgate",Toronto,ON,Canada,43.756456,-79.41058,0.9,rooftop,14,"Franklin Ave",,,"North York",ON,,M2N,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
