osm_id,code,fclass,name,type,geometry,Latitude,Longitude
83469499,1500,building,Biological Sciences Building,university,"POLYGON ((-123.2521456 49.2645069, -123.2520719 49.2645327, -123.2521115 49.2645808, -123.252093 49.264619, -123.2520692 49.2646682, -123.2520554 49.2646967, -123.2520509 49.2647058, -123.2519892 49.264725, -123.2520261 49.2647701, -123.2511186 49.2650869, -123.2510128 49.2649615, -123.2513204 49.2648524, -123.251269 49.2647949, -123.2510331 49.2648801, -123.2507227 49.2644925, -123.2508676 49.2644404, -123.2509119 49.2644244, -123.2511349 49.2643442, -123.2515124 49.2647888, -123.2519034 49.2646523, -123.2519038 49.264628, -123.2519044 49.2645899, -123.2514947 49.2640901, -123.2510284 49.2642501, -123.2508258 49.2643209, -123.2507813 49.2643364, -123.2507327 49.2643534, -123.2507679 49.2643962, -123.2506427 49.2644399, -123.2504313 49.264182, -123.2505564 49.2641383, -123.250618 49.2642135, -123.2512917 49.2639783, -123.2512995 49.2639878, -123.2513982 49.2639533, -123.2512749 49.2638028, -123.2515031 49.2637232, -123.2521456 49.2645069))",49.26443462120379,-123.25135144059998
83542777,1500,building,Neville Scarfe Building,university,"POLYGON ((-123.2538761 49.2641761, -123.2530919 49.2644511, -123.2530566 49.2644054, -123.253012 49.2644225, -123.252966 49.2643657, -123.2530113 49.2643491, -123.2529437 49.2642747, -123.2530581 49.2642305, -123.2529994 49.2641884, -123.2529626 49.2641621, -123.2529219 49.2641792, -123.2528862 49.2641382, -123.2528697 49.2641193, -123.2526561 49.2641747, -123.2525601 49.2640535, -123.2527522 49.263968, -123.2527341 49.2639462, -123.2526937 49.2638977, -123.2526631 49.2639103, -123.2526723 49.2639459, -123.2525064 49.2640022, -123.2524127 49.2638877, -123.252587 49.2638268, -123.2526093 49.2638434, -123.2526393 49.2638308, -123.2525963 49.2637841, -123.2526362 49.2637696, -123.2526366 49.26375, -123.2526376 49.2636907, -123.2523542 49.2637918, -123.2522789 49.2636938, -123.2525233 49.2636111, -123.2528449 49.2635023, -123.2529164 49.2635897, -123.2527244 49.2636561, -123.2527634 49.2636933, -123.252789 49.2637178, -123.2528992 49.2636789, -123.2529214 49.2636949, -123.2529455 49.2636869, -123.2530902 49.2638687, -123.2531778 49.2638345, -123.2532228 49.2639069, -123.2531342 49.2639215, -123.2532263 49.2640442, -123.2532448 49.2640689, -123.2531103 49.264115, -123.2531707 49.2641863, -123.2537275 49.263994, -123.2538761 49.2641761))",49.26400918434316,-123.25302343039158
89185122,1500,building,Forest Sciences Centre,university,"POLYGON ((-123.2488917 49.2604204, -123.2488462 49.2604362, -123.248869 49.2604642, -123.2488483 49.2605237, -123.2488245 49.2605322, -123.2488432 49.2605544, -123.2487461 49.260589, -123.2487302 49.26057, -123.248661 49.2605946, -123.248676 49.2606125, -123.2485349 49.2606628, -123.2485443 49.2606741, -123.248438 49.260712, -123.2484243 49.2606956, -123.2482774 49.260748, -123.2482866 49.260759, -123.248188 49.2607942, -123.2481758 49.2607797, -123.2480469 49.2608258, -123.2478209 49.2605563, -123.2478871 49.2605327, -123.2477337 49.2603498, -123.2477686 49.2603374, -123.2477455 49.2603099, -123.2477946 49.2602922, -123.2483847 49.2600816, -123.2484822 49.2600468, -123.2486051 49.2600693, -123.2488917 49.2604204))",49.26042642281995,-123.24831464940895
89366251,1500,building,,university,"POLYGON ((-123.2512928 49.2635284, -123.2511227 49.2635878, -123.2510135 49.2634544, -123.2511837 49.2633951, -123.2512928 49.2635284))",49.26349142796956,-123.25115316308867
89466220,1500,building,,university,"POLYGON ((-123.2502269 49.2649186, -123.2502008 49.2649277, -123.2500994 49.2649671, -123.2497011 49.2644887, -123.249828 49.2644437, -123.2501674 49.2648501, -123.2502269 49.2649186))",49.264705042277306,-123.2499637085541
90172436,1500,building,,university,"POLYGON ((-123.1453237 49.1847034, -123.1452896 49.1851009, -123.1450564 49.185094, -123.1450046 49.185193, -123.1450431 49.1851942, -123.1450428 49.1852732, -123.1449767 49.1852724, -123.144865 49.1852694, -123.1448492 49.1853566, -123.144938 49.1853748, -123.1448912 49.185475, -123.1448053 49.185455, -123.1447136 49.1854368, -123.1445947 49.1854189, -123.1444897 49.1854091, -123.1443804 49.1853998, -123.1442697 49.1853962, -123.1441697 49.1853966, -123.1440647 49.1854001, -123.1440597 49.1853848, -123.1439515 49.1853896, -123.1438539 49.185327, -123.1438407 49.1853375, -123.1438197 49.1853465, -123.1437917 49.1853532, -123.1437483 49.1853578, -123.1437982 49.1854549, -123.1438296 49.185445, -123.1438852 49.1855428, -123.1439341 49.185658, -123.1439672 49.1857572, -123.1439928 49.185874, -123.1440101 49.1859747, -123.1440121 49.186096, -123.1440094 49.186177, -123.1437117 49.1861727, -123.1437157 49.1860552, -123.1437077 49.1859472, -123.1436907 49.1858601, -123.1436707 49.1857753, -123.1436377 49.1856801, -123.1436007 49.1855985, -123.1435547 49.1855114, -123.1435117 49.1854254, -123.1434617 49.185298, -123.1434207 49.185158, -123.1434037 49.1850625, -123.1433967 49.1849748, -123.1433967 49.184886, -123.1434067 49.1847985, -123.1434267 49.184701, -123.1434477 49.1846184, -123.1434827 49.1845204, -123.1434993 49.1844407, -123.1437536 49.1844907, -123.1437141 49.1845679, -123.1438472 49.184572, -123.1438574 49.1844009, -123.1440586 49.1844087, -123.1440431 49.1846583, -123.1453237 49.1847034))",49.18509576918476,-123.14419244056408
91208093,1500,building,Buchanan Building Block B,university,"POLYGON ((-123.2549367 49.2681372, -123.2548161 49.2681797, -123.254647 49.2682394, -123.2545746 49.268156, -123.254508 49.2680793, -123.2547988 49.267975, -123.2549367 49.2681372))",49.26810754330804,-123.25472272637737
91208094,1500,building,Buchanan Building Block B,university,"POLYGON ((-123.254647 49.2682394, -123.2539703 49.268478, -123.2538361 49.2683159, -123.254508 49.2680793, -123.2545746 49.268156, -123.254647 49.2682394))",49.26827827820659,-123.25424035316422
91537636,1500,building,,school,"POLYGON ((-123.1234882 49.235819, -123.1234745 49.2362311, -123.1230352 49.2362249, -123.1230285 49.2364277, -123.1227131 49.2364202, -123.1227228 49.2361308, -123.1227283 49.2359656, -123.1227312 49.2358772, -123.122975 49.2358807, -123.1229719 49.2359738, -123.1229714 49.2359887, -123.1229709 49.2360042, -123.1229674 49.236109, -123.1229998 49.2361095, -123.1231676 49.2361118, -123.1232017 49.2361123, -123.1232052 49.2360082, -123.1232057 49.2359931, -123.1232116 49.2358151, -123.1234882 49.235819))",49.23611079931321,-123.12307149482724
91537637,1500,building,,school,"POLYGON ((-123.1230884 49.2364363, -123.1230859 49.2364729, -123.1230843 49.2364973, -123.1230499 49.2364976, -123.1230507 49.2365199, -123.1230832 49.2365204, -123.1230641 49.2370921, -123.1230387 49.2370917, -123.1230379 49.237115, -123.1230371 49.2371391, -123.123065 49.2371395, -123.1230612 49.2372532, -123.1230585 49.2373358, -123.1224866 49.2373277, -123.1224912 49.2371891, -123.1225309 49.2371896, -123.1225312 49.2371804, -123.1224881 49.2371629, -123.1225331 49.2371144, -123.1224901 49.2370995, -123.1225349 49.2370525, -123.1224921 49.2370354, -123.1225369 49.2369868, -123.1224941 49.2369717, -123.1225388 49.2369208, -123.1224962 49.236905, -123.1225407 49.2368565, -123.1224983 49.2368395, -123.1225426 49.2367923, -123.1225003 49.2367768, -123.1225446 49.2367248, -123.1225024 49.2367083, -123.1225466 49.236656, -123.1225546 49.2365129, -123.1226531 49.2365143, -123.1226525 49.2364911, -123.1226189 49.2364906, -123.1226197 49.2364689, -123.1226211 49.236429, -123.1230884 49.2364363))",49.23689277906659,-123.1227978924788
91981131,1500,building,,school,"POLYGON ((-123.0454066 49.2252753, -123.0454066 49.2256629, -123.0449876 49.2256629, -123.0449876 49.2257176, -123.0448626 49.2257176, -123.0448626 49.2257579, -123.0453986 49.2257579, -123.0453986 49.2261569, -123.0447196 49.2261568, -123.0447196 49.2260513, -123.0446562 49.2260513, -123.0442906 49.2260513, -123.0442906 49.2261454, -123.0440886 49.2261454, -123.0440886 49.2261583, -123.0436326 49.2261577, -123.0436341 49.2260309, -123.0436342 49.2260249, -123.0435285 49.2260259, -123.0435289 49.2260296, -123.0432906 49.2260287, -123.0432906 49.2258033, -123.0433006 49.2258033, -123.0433006 49.2257038, -123.0432936 49.2257038, -123.0432936 49.2255639, -123.0445866 49.2255639, -123.0445866 49.2255809, -123.0449166 49.225581, -123.0449166 49.2255432, -123.0450516 49.2255432, -123.0450516 49.2252753, -123.0454066 49.2252753))",49.22581117119193,-123.04441725476204
92783039,1500,building,,school,"POLYGON ((-123.1573652 49.2626831, -123.1573609 49.2627948, -123.1573597 49.2628245, -123.1569335 49.2628175, -123.1569389 49.2626761, -123.1573652 49.2626831))",49.262750298145086,-123.1571493366756
92783068,1500,building,,school,"POLYGON ((-123.1575341 49.2625942, -123.1575273 49.2627972, -123.1574826 49.2627966, -123.1574464 49.262796, -123.1573609 49.2627948, -123.1573652 49.2626831, -123.1573679 49.2625919, -123.1575341 49.2625942))",49.26269455137698,-123.15744767032734
94062270,1500,building,,school,"POLYGON ((-123.0191494 49.2152967, -123.0188727 49.21531, -123.0188649 49.215241, -123.018589 49.2152543, -123.0185932 49.2152917, -123.018428 49.2152997, -123.0184407 49.2154117, -123.0183814 49.2154145, -123.0183845 49.2154417, -123.0183562 49.2154431, -123.0183573 49.2154521, -123.0182147 49.2154592, -123.0182178 49.2154854, -123.0182406 49.2154843, -123.0182735 49.2157619, -123.0180085 49.2157753, -123.0179969 49.2157759, -123.0179333 49.2152392, -123.0179647 49.2152387, -123.0182385 49.2152234, -123.0182312 49.2151671, -123.0182733 49.2151641, -123.0183196 49.2151619, -123.0183129 49.2151025, -123.0191231 49.2150635, -123.0191494 49.2152967))",49.2153344895749,-123.01842228818988
96871841,1500,building,Hanger,university,"POLYGON ((-123.090609 49.267767, -123.0899895 49.2677642, -123.0899943 49.2675085, -123.0900689 49.2675088, -123.0900624 49.2673011, -123.090133 49.2672976, -123.0901327 49.2671299, -123.0904987 49.2671325, -123.09049 49.2675671, -123.0906037 49.2675678, -123.090609 49.267767))",49.26748461781196,-123.09029106831744
96911450,1500,building,University Hill Secondary School,school,"POLYGON ((-123.2399429 49.2540645, -123.2399299 49.254103, -123.2398969 49.254131, -123.2398359 49.2541538, -123.2397809 49.2541566, -123.2397359 49.2541473, -123.2397089 49.2541368, -123.2396879 49.2541232, -123.2396728 49.254105, -123.239642 49.2541159, -123.239691 49.254175, -123.2396253 49.2541983, -123.2396017 49.2541697, -123.2394141 49.254236, -123.2394508 49.2542793, -123.2394008 49.254311, -123.2393389 49.2543332, -123.2392725 49.2543369, -123.2392393 49.2542968, -123.2390532 49.2543626, -123.2390764 49.2543905, -123.2390079 49.2544147, -123.2389845 49.2543865, -123.2389604 49.254395, -123.2387914 49.2544548, -123.2388297 49.2545009, -123.2387431 49.2545316, -123.2387735 49.2545681, -123.2386077 49.2546269, -123.2385774 49.2545906, -123.2384895 49.2546218, -123.2384775 49.2546074, -123.2384675 49.2546104, -123.2384612 49.2546133, -123.238473 49.2546273, -123.2383829 49.2546597, -123.2384124 49.2546947, -123.2382444 49.2547551, -123.2382126 49.2547176, -123.2381264 49.2547487, -123.2380661 49.2546774, -123.2380492 49.2546835, -123.2379499 49.254562, -123.2379686 49.2545546, -123.2379556 49.25454, -123.2377814 49.2545991, -123.2377001 49.2545038, -123.2376301 49.2544503, -123.237646 49.2544382, -123.2375997 49.2543701, -123.2380198 49.2542286, -123.238077 49.2542963, -123.2382628 49.2542293, -123.2382329 49.254194, -123.2384319 49.2541224, -123.2384789 49.2541781, -123.2386802 49.2541059, -123.2387319 49.2540874, -123.2387208 49.2540742, -123.239438 49.2538186, -123.2395482 49.2539504, -123.2395769 49.2539402, -123.239565 49.2539259, -123.239589 49.2538944, -123.239626 49.2538716, -123.239674 49.2538541, -123.2397176 49.2538526, -123.239758 49.2538576, -123.2398013 49.2539119, -123.2398394 49.253899, -123.2399379 49.2540225, -123.2399429 49.2540645))",49.25427525604027,-123.23875634905534
97036941,1500,building,,school,"POLYGON ((-123.1493958 49.2620061, -123.1493948 49.2621183, -123.149274 49.2621179, -123.1492749 49.2620056, -123.1493958 49.2620061))",49.26206196716114,-123.14933486612796
98837424,1500,building,Gordon Shrum Common Block,university,"POLYGON ((-123.2588834 49.264701, -123.2588588 49.2647097, -123.2588572 49.2647077, -123.2588012 49.2647275, -123.2588048 49.2647318, -123.2588018 49.2647329, -123.2588529 49.2647951, -123.2588153 49.2648083, -123.2588261 49.2648214, -123.2588246 49.2648219, -123.258861 49.2648662, -123.2588395 49.2648738, -123.2586968 49.264924, -123.2586322 49.2648454, -123.2586299 49.2648462, -123.2586148 49.2648278, -123.2584962 49.2648696, -123.2583421 49.2646821, -123.2583461 49.2646807, -123.2583352 49.2646674, -123.2583378 49.2646665, -123.2582531 49.2645634, -123.2582464 49.2645658, -123.2582124 49.2645243, -123.2584153 49.2644529, -123.2584374 49.2644798, -123.2586176 49.2644163, -123.258616 49.2644144, -123.2586208 49.2644127, -123.2586405 49.2644058, -123.2586868 49.264462, -123.258685 49.2644627, -123.2588352 49.2646454, -123.2588371 49.2646448, -123.2588834 49.264701))",49.26465626770971,-123.25857778448768
98837426,1500,building,Tec De Monterrey,university,"POLYGON ((-123.2598753 49.2641944, -123.2597527 49.2642376, -123.2597332 49.2642139, -123.2597429 49.2642105, -123.2596057 49.2640436, -123.2594251 49.2641072, -123.2593817 49.2640545, -123.2593991 49.2640483, -123.259389 49.264036, -123.2592353 49.2640902, -123.2592405 49.2640965, -123.2592043 49.2641093, -123.2591383 49.2640291, -123.2594526 49.2639184, -123.2594654 49.2639339, -123.2595058 49.2639197, -123.259487 49.2638969, -123.2596107 49.2638533, -123.2596394 49.2638881, -123.2595899 49.2639055, -123.2596048 49.2639236, -123.2596418 49.2639105, -123.2598753 49.2641944))",49.26403288042175,-123.25953580264252
98837482,1500,building,Marine Drive Commons Block,university,"POLYGON ((-123.2572064 49.2614266, -123.2569851 49.2615046, -123.2569581 49.2614718, -123.2565453 49.2616173, -123.2564461 49.2614968, -123.2564571 49.2614929, -123.2563855 49.261406, -123.2565183 49.2613592, -123.2565254 49.2613678, -123.2566213 49.261334, -123.2566153 49.2613267, -123.2567038 49.2612955, -123.2567301 49.2613273, -123.2567666 49.2613144, -123.2567473 49.2612909, -123.2569022 49.2612363, -123.2569462 49.2612898, -123.2570301 49.2612602, -123.2570806 49.2613214, -123.257111 49.2613107, -123.2572064 49.2614266))",49.26141848204469,-123.2567828664784
98837483,1500,building,Lower Mall Research Station,university,"POLYGON ((-123.2562154 49.2606263, -123.2558809 49.2607441, -123.2558654 49.2607253, -123.2557517 49.2607653, -123.2557731 49.2607913, -123.2555412 49.260873, -123.2550176 49.260236, -123.2552494 49.2601544, -123.2554133 49.2603537, -123.2557112 49.2607161, -123.2558249 49.260676, -123.2557962 49.2606411, -123.2561306 49.2605233, -123.2562154 49.2606263))",49.260541897485005,-123.25551910361334
98837843,1500,building,Coquihalla Common Block,university,"POLYGON ((-123.2534654 49.2580914, -123.2531406 49.2582058, -123.2530507 49.2582375, -123.2530862 49.2582806, -123.2530359 49.2582983, -123.2530305 49.2582916, -123.2530177 49.2582961, -123.2529663 49.2582336, -123.2528247 49.2582834, -123.2528023 49.2582562, -123.2527934 49.2582593, -123.2527755 49.2582375, -123.2527448 49.2582002, -123.2526961 49.258141, -123.2525994 49.2580233, -123.2526083 49.2580202, -123.2525859 49.257993, -123.2527275 49.2579431, -123.2526761 49.2578805, -123.2526888 49.257876, -123.2526834 49.2578694, -123.2527336 49.2578517, -123.2527691 49.2578948, -123.2528396 49.25787, -123.2531838 49.2577488, -123.2534654 49.2580914))",49.25802850285733,-123.25301678315266
98838326,1500,building,Campus & Community Planning 1,university,"POLYGON ((-123.2534056 49.2623925, -123.2531267 49.2624908, -123.2529923 49.2623273, -123.2532404 49.2622399, -123.2532502 49.2622518, -123.2532869 49.2622389, -123.2533146 49.2622726, -123.2533087 49.2622747, -123.253345 49.2623188, -123.2534056 49.2623925))",49.26236043120408,-123.25319887753535
98838327,1500,building,University Services Building,university,"POLYGON ((-123.2546555 49.2617839, -123.2544842 49.2618442, -123.25443 49.2617783, -123.2544124 49.2617845, -123.2544396 49.2618176, -123.2539767 49.2619806, -123.2540037 49.2620135, -123.2539797 49.2620219, -123.2539662 49.2620277, -123.253765 49.2617784, -123.2538892 49.2617359, -123.2538582 49.2616952, -123.2538255 49.2616599, -123.2537359 49.2616916, -123.253313 49.2611781, -123.2534058 49.2611446, -123.2533421 49.2610698, -123.2532179 49.2611128, -123.2529648 49.260808, -123.2532078 49.2607282, -123.2536257 49.2605744, -123.2536794 49.2606391, -123.2536225 49.2606594, -123.2538423 49.2609268, -123.2537703 49.2609521, -123.2537898 49.2609759, -123.2538031 49.2609712, -123.2538154 49.2609861, -123.2542681 49.2615368, -123.2542548 49.2615415, -123.2542743 49.2615652, -123.2544305 49.2615103, -123.2546555 49.2617839))",49.26130274089589,-123.2537791427603
98838329,1500,building,Swing Space Building,university,"POLYGON ((-123.2547247 49.2630101, -123.2545741 49.2630632, -123.2545976 49.2630917, -123.2545284 49.2631161, -123.2545049 49.2630875, -123.2544271 49.2631149, -123.2542787 49.2629344, -123.2543331 49.2629152, -123.2543053 49.2628836, -123.2542753 49.2628941, -123.2542413 49.2629061, -123.2541775 49.2628488, -123.2542458 49.2628161, -123.2540271 49.2625673, -123.2540771 49.2625498, -123.2540868 49.2625616, -123.2541043 49.2625554, -123.2541025 49.2625532, -123.2543492 49.2624664, -123.2546186 49.262794, -123.2545631 49.2628135, -123.2547247 49.2630101))",49.262790882267474,-123.25438790854864
98838332,1500,building,Douglas T. Kenny Building,university,"POLYGON ((-123.2542431 49.2634349, -123.254115 49.26348, -123.2541517 49.2635246, -123.2541246 49.2635341, -123.2540975 49.2635437, -123.2541258 49.263578, -123.2538989 49.2636579, -123.2539102 49.2636716, -123.2538388 49.2636968, -123.2538025 49.2636527, -123.2538295 49.2636432, -123.2537922 49.2635979, -123.2537658 49.2636072, -123.2537381 49.2635735, -123.2537646 49.2635642, -123.2535531 49.263307, -123.2535281 49.2633158, -123.2535026 49.2632849, -123.2535307 49.263275, -123.2534953 49.263232, -123.2534721 49.2632402, -123.2534331 49.2631928, -123.2534987 49.2631697, -123.2535106 49.2631842, -123.2537065 49.2631152, -123.253639 49.2630332, -123.253654 49.2630281, -123.2538822 49.2629475, -123.2542221 49.2633609, -123.2542308 49.2633715, -123.2542223 49.2633745, -123.2542254 49.2633782, -123.254203 49.2633861, -123.2542431 49.2634349))",49.26331763966631,-123.25386710638638
98838333,1500,building,Continuing Studies Building,university,"POLYGON ((-123.2555089 49.2633748, -123.2554019 49.2634125, -123.255384 49.2633906, -123.2553427 49.2634051, -123.2552435 49.2632844, -123.2552147 49.2632946, -123.2552266 49.263309, -123.2551482 49.2633367, -123.2551363 49.2633222, -123.255093 49.2633374, -123.2551923 49.2634581, -123.2551508 49.2634727, -123.2551662 49.2634915, -123.2551883 49.2635183, -123.2550802 49.2635564, -123.2550216 49.2634851, -123.2549611 49.2635064, -123.2550181 49.2635757, -123.2550642 49.2635595, -123.2550658 49.2635615, -123.2548828 49.2636259, -123.2545858 49.2632647, -123.2547909 49.2631925, -123.2548492 49.2632635, -123.2548909 49.2632488, -123.255245 49.2631241, -123.2553026 49.2631941, -123.2553002 49.263195, -123.2553253 49.2632255, -123.2553725 49.2632089, -123.2555089 49.2633748))",49.263352176053154,-123.25501586653378
98962412,1500,building,Wood Products Laboratory,university,"POLYGON ((-123.2524208 49.2614926, -123.2522386 49.2615568, -123.2521176 49.2614103, -123.2522998 49.2613462, -123.2524208 49.2614926))",49.26145148211479,-123.2522691955108
98962418,1500,building,Centre Of Coal And Mineral Processing,university,"POLYGON ((-123.25242 49.2611819, -123.2523 49.2612236, -123.2522762 49.2611945, -123.2519426 49.2613105, -123.2517759 49.2611064, -123.2522296 49.2609487, -123.25242 49.2611819))",49.26113172462527,-123.25209559936728
98962420,1500,building,Frank Forward Building - Metallurgy,university,"POLYGON ((-123.2520181 49.2617021, -123.2518008 49.2617786, -123.2517874 49.2617624, -123.2517319 49.261782, -123.251798 49.2618623, -123.2515023 49.2619665, -123.2514196 49.2618658, -123.2514897 49.2618412, -123.2514763 49.2618248, -123.2514627 49.2618296, -123.251442 49.2618044, -123.2515938 49.261751, -123.2515793 49.2617333, -123.2516534 49.2617073, -123.2514802 49.2614966, -123.2515992 49.2614547, -123.2516401 49.2615045, -123.2516667 49.2614951, -123.2516582 49.2614847, -123.251735 49.2614576, -123.2517533 49.2614799, -123.2518346 49.2614513, -123.2518999 49.2615307, -123.2519933 49.2616443, -123.251962 49.2616553, -123.2519757 49.261672, -123.2519893 49.2616672, -123.2520181 49.2617021))",49.26168631872172,-123.25170674467228
98962421,1500,building,Landscape Architecture Annex,university,"POLYGON ((-123.2502179 49.2607155, -123.2500814 49.2607636, -123.2500765 49.2607575, -123.250082 49.2607556, -123.2500602 49.260729, -123.2500547 49.260731, -123.2500497 49.2607249, -123.2500552 49.260723, -123.2499391 49.2605817, -123.2499336 49.2605837, -123.2499286 49.2605777, -123.2500651 49.2605296, -123.2500701 49.2605356, -123.2500646 49.2605376, -123.2501807 49.2606788, -123.2501862 49.2606769, -123.2501912 49.2606829, -123.2501856 49.2606849, -123.2502075 49.2607114, -123.250213 49.2607095, -123.2502179 49.2607155))",49.260646746165584,-123.25007343499148
98969449,1500,building,Plant Science Field Station,university,"POLYGON ((-123.2496655 49.2564402, -123.249577 49.2564709, -123.249337 49.2561764, -123.2494254 49.2561457, -123.2496655 49.2564402))",49.25630832139257,-123.249501243306
98969463,1500,building,Totem Field Studios,university,"POLYGON ((-123.2492187 49.2562487, -123.2490717 49.2563004, -123.2488507 49.2560306, -123.2489977 49.2559789, -123.2492187 49.2562487))",49.25613965,-123.2490347
98969464,1500,building,Plant Science Garage,university,"POLYGON ((-123.2494433 49.2565149, -123.2492855 49.2565736, -123.2491123 49.256375, -123.2492702 49.2563164, -123.2494433 49.2565149))",49.25644497653718,-123.2492778172538
