Unnamed: 0,neighbourhood_left,unnamed: 0,street address,latitude,longitude,geometry,price,bedrooms,bathrooms,total_crimes (2020-2024),average_total_crime (per_year),total_severe_crimes (2020-2024),average_severe_crimes (per_year),total_moderate_crimes (2020-2024),average_moderate_crimes (per_year),total_minor_crimes (2020-2024),average_minor_crimes (per_year),class 6g,class 5g,class 4g,class 3g,class 2g,class 1g,class 6g_t,class 5g_t,class 4g_t,class 3g_t,class 2g_t,class 1g_t,index_right,neighbourhood_right,area,house_density,restruarent_counts,public_service_counts,public_transit_counts,other_counts,Total Facilities 500,Total Facilities 1000,Total Facilities 1500,public_transit_best_buffer_area_0.5_values,restaurants_best_buffer_area_0.5_values,public_service_best_buffer_area_0.5_values,other_dailylife_facilities_best_buffer_area_0.5_values
81,downtown,219,1189 melville st #2104,49.287784,-123.123458,POINT (-2496782.835907799 6370052.578930545),827000,1,1,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,122,402,867,24,89,3,6
82,downtown,224,277 thurlow st #2601,49.288884,-123.11914,POINT (-2496417.908658137 6369967.206212183),9988000,3,4,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,83,419,702,15,64,1,3
83,downtown,236,128 cordova st w #4004,49.282525,-123.107958,POINT (-2496116.620660059 6368807.322065393),699000,1,1,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,178,402,674,33,137,4,4
84,downtown,241,33 w pender st #504,49.281126,-123.106294,POINT (-2496103.401600458 6368588.55313828),650000,1,1,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,163,360,667,29,128,3,3
85,downtown,252,885 cambie st #2104,49.277518,-123.116547,POINT (-2497039.720019916 6368689.580607315),2438000,3,3,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,117,522,912,18,87,7,5
86,downtown,259,1777 bayshore dr #1101,49.292959,-123.132023,POINT (-2496992.050149296 6370972.089247395),2899900,3,3,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,76,178,393,9,61,0,6
87,downtown,263,49 cordova st e,49.282152,-123.103059,POINT (-2495815.852135274 6368545.251958097),1049000,1,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,114,284,540,26,84,0,4
88,downtown,266,1188 richards st #402,49.27599,-123.123515,POINT (-2497611.480781615 6368852.565875609),499900,1,1,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,169,427,842,25,136,1,7
89,downtown,269,1188 howe st #607,49.278315,-123.12697,POINT (-2497679.381589819 6369247.749438821),789000,2,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,165,457,790,28,125,5,7
90,downtown,281,1111 richards st #2705,49.277007,-123.123204,POINT (-2497519.606920582 6368942.043094451),2999000,3,3,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,190,467,838,23,158,2,7
91,downtown,285,1239 georgia st w #2803,49.287732,-123.125626,POINT (-2496931.071553763 6370146.465251044),2199000,4,4,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,118,339,833,16,94,3,5
92,downtown,295,1000 beach ave #704,49.275624,-123.134213,POINT (-2498350.837145593 6369304.836807179),1498000,2,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,42,201,514,7,32,1,2
93,downtown,297,1283 howe st #3208,49.277218,-123.128625,POINT (-2497866.524360584 6369211.62476318),1078000,2,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,129,375,710,28,93,1,7
94,downtown,298,1499 w pender st #1303,49.289964,-123.128049,POINT (-2496936.548869003 6370484.900115178),1638000,2,3,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,73,255,675,12,58,0,3
95,downtown,308,499 broughton st #1703,49.29059,-123.127174,POINT (-2496834.406724533 6370508.691627711),1688000,2,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,62,244,650,14,45,1,2
96,downtown,309,910 beach ave #503,49.275321,-123.133399,POINT (-2498317.725928073 6369236.682484175),525000,0,1,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,44,216,521,7,34,1,2
97,downtown,313,1616 bayshore dr #202,49.291509,-123.13015,POINT (-2496968.586219341 6370738.554245191),1688000,2,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,75,214,493,13,58,0,4
98,downtown,317,1283 howe st #3405,49.277218,-123.128625,POINT (-2497866.524360584 6369211.62476318),689000,1,1,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,129,375,710,28,93,1,7
99,downtown,320,168 powell st #302,49.282968,-123.100636,POINT (-2495597.162215331 6368517.678133937),468000,1,1,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,95,249,421,23,68,0,4
100,downtown,323,289 drake st #1405,49.273825,-123.123708,POINT (-2497775.767582847 6368640.620310797),1458000,3,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,104,350,774,19,80,0,5
101,downtown,328,1189 howe st #2703,49.278315,-123.12697,POINT (-2497679.381589819 6369247.749438821),1199000,3,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,165,457,790,28,125,5,7
102,downtown,329,1289 hornby st #3610,49.277771,-123.129738,POINT (-2497902.097587686 6369318.949208528),2560000,2,3,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,122,370,677,24,90,1,7
103,downtown,343,1199 marinaside cres #3203,49.273129,-123.120638,POINT (-2497619.590326858 6368429.167513601),1290000,2,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,80,324,778,14,63,0,3
104,downtown,345,1487 homer st,49.272027,-123.126813,POINT (-2498108.699465049 6368599.358301717),2790000,3,3,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,26,296,629,8,16,0,2
105,downtown,349,689 abbott st #3703,49.278704,-123.106873,POINT (-2496311.337957524 6368368.031525443),2338000,3,3,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,111,364,687,22,84,2,3
106,downtown,353,1600 hornby st #203,49.273984,-123.134119,POINT (-2498459.293423035 6369133.305969082),2688000,3,3,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,41,203,459,6,33,0,2
107,downtown,355,168 powell st #501,49.282968,-123.100636,POINT (-2495597.162215331 6368517.678133937),699000,2,1,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,95,249,421,23,68,0,4
108,downtown,357,1330 burrard st #217,49.277302,-123.13129,POINT (-2498038.444903366 6369342.154633742),470000,1,1,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,101,283,626,22,72,1,6
109,downtown,358,1182 quebec st #11,49.27411,-123.101233,POINT (-2496256.094610394 6367641.57231797),1689000,2,3,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,44,235,471,30,14,0,0
110,downtown,363,601 jervis st,49.288547,-123.125844,POINT (-2496888.606525168 6370239.537765898),1349000,2,3,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,111,298,771,15,89,2,5
111,downtown,364,833 seymour st #607,49.280497,-123.119756,POINT (-2497045.506277789 6369140.172630186),699900,1,1,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,196,653,941,28,157,5,6
112,downtown,370,1480 howe st #5601,49.274891,-123.131173,POINT (-2498199.289991543 6369090.952103601),7980000,3,4,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,51,271,568,13,34,1,3
113,downtown,372,1372 seymour st #4102,49.27459,-123.127563,POINT (-2497979.482654098 6368895.042516883),3399888,4,4,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,92,334,692,20,64,1,7
114,downtown,376,1288 georgia st w penthouse 5,49.288097,-123.126151,POINT (-2496940.557127811 6370207.701370385),1799000,2,1,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,108,313,784,15,87,1,5
115,downtown,378,1283 howe st #2504,49.277218,-123.128625,POINT (-2497866.524360584 6369211.62476318),999000,3,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,129,375,710,28,93,1,7
116,downtown,382,1500 hornby st #1805,49.275736,-123.131665,POINT (-2498173.007149104 6369199.634700562),1688000,2,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,59,258,569,14,42,1,2
117,downtown,405,1211 melville st #2404,49.288385,-123.124397,POINT (-2496803.429468925 6370156.817786254),1685000,3,3,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,116,340,831,15,93,3,5
118,downtown,409,1199 marinaside cres unit 3002,49.273129,-123.120638,POINT (-2497619.590326858 6368429.167513601),1999000,2,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,80,324,778,14,63,0,3
119,downtown,411,667 howe st #4601,49.283705,-123.119032,POINT (-2496772.87445053 6369434.175349402),8900000,4,5,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,220,606,928,49,154,9,8
120,downtown,414,1177 hornby st #203,49.278837,-123.128065,POINT (-2497715.922268415 6369351.085954363),638000,1,1,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,150,429,774,28,111,4,7
121,downtown,419,822 homer st #1303,49.279045,-123.116954,POINT (-2496960.102786986 6368863.918569069),858000,2,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,171,593,915,29,127,9,6
122,downtown,421,583 beach cres #1003,49.273589,-123.129221,POINT (-2498160.122355049 6368868.846532755),1849900,2,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,45,296,612,11,28,1,5
123,downtown,425,455 beach cres #1102,49.272668,-123.127769,POINT (-2498127.657349883 6368708.476063908),1338000,2,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,30,290,630,9,18,0,3
124,downtown,433,1131 homer st,49.276189,-123.12245,POINT (-2497526.506313876 6368824.127656637),1175900,2,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,163,443,872,19,138,1,5
125,downtown,435,928 richards st #2002,49.278357,-123.119901,POINT (-2497204.828586538 6368928.582675858),549000,1,1,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,184,557,931,20,153,5,6
126,downtown,436,550 taylor st unit 1610,49.279776,-123.10558,POINT (-2496150.131493198 6368418.224639097),649000,1,1,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,141,342,656,25,110,3,3
127,downtown,437,1159 main st #805,49.274261,-123.100494,POINT (-2496196.224628719 6367623.178956845),1098000,3,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,57,219,459,39,18,0,0
128,downtown,439,1255 seymour st penthouse 3401,49.276039,-123.126471,POINT (-2497805.278032018 6368992.828154773),2349000,2,3,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,135,371,764,26,101,1,7
129,downtown,460,1238 seymour st #1401,49.275778,-123.125761,POINT (-2497776.16150073 6368933.722789236),4218000,7,7,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,143,368,772,26,112,0,5
130,downtown,467,1335 howe st #1504,49.276569,-123.129609,POINT (-2497977.568713166 6369190.47853372),2998000,3,3,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,117,331,664,23,86,1,7
131,downtown,469,889 pacific st #1606,49.27632,-123.13079,POINT (-2498073.778478159 6369219.137941961),1350000,2,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,94,294,615,21,66,1,6
132,downtown,473,939 homer st #1907,49.278115,-123.119485,POINT (-2497193.996636684 6368884.872208919),885000,2,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,182,543,937,21,149,6,6
133,downtown,495,938 beatty st,49.276389,-123.116312,POINT (-2497102.981763804 6368563.696214318),999999,1,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,93,430,920,12,73,6,2
134,downtown,497,1333 hornby st #601,49.277062,-123.130919,POINT (-2498030.481858772 6369300.702765388),469300,1,1,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,102,292,633,21,73,1,7
135,downtown,506,667 howe st #4801,49.283705,-123.119032,POINT (-2496772.87445053 6369434.175349402),18880000,4,7,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,220,606,928,49,154,9,8
136,downtown,518,811 helmcken st #1702,49.279247,-123.125531,POINT (-2497518.194560374 6369276.937659819),828000,2,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,167,533,828,27,130,4,6
137,downtown,545,233 abbott st #306,49.283322,-123.106927,POINT (-2495992.123457534 6368841.44933859),419900,1,1,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,160,370,633,26,127,4,3
138,downtown,552,501 pacific st #203,49.274344,-123.12714,POINT (-2497968.465051461 6368850.598979527),899900,2,1,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,93,327,697,19,67,1,6
139,downtown,573,308 jervis mews,49.289549,-123.123764,POINT (-2496679.800012292 6370246.541632125),4999900,3,3,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,64,286,762,13,45,2,4
140,downtown,578,930 cambie st #1205,49.276672,-123.116591,POINT (-2497101.80965272 6368605.319966437),749000,2,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,101,453,911,13,79,6,3
141,downtown,584,907 beach ave #505,49.275321,-123.133399,POINT (-2498317.725928073 6369236.682484175),699000,2,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,44,216,521,7,34,1,2
142,downtown,589,1275 hamilton st #213,49.274135,-123.123556,POINT (-2497743.945685085 6368665.277580635),848000,2,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,112,363,788,20,87,0,5
143,downtown,592,1159 main st #502,49.274261,-123.100494,POINT (-2496196.224628719 6367623.178956845),756000,2,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,57,219,459,39,18,0,0
144,downtown,613,1625 hornby st #1202,49.27511,-123.133774,POINT (-2498357.50557871 6369232.331419657),850000,2,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,44,210,515,7,34,1,2
145,downtown,619,1238 melville st #2601,49.288222,-123.125361,POINT (-2496879.12465991 6370184.30213764),1449000,3,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,119,320,804,16,95,3,5
146,downtown,622,1199 marinaside cres,49.273129,-123.120638,POINT (-2497619.590326858 6368429.167513601),2398000,3,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,80,324,778,14,63,0,3
147,downtown,641,1790 bayshore dr penthouse 3,49.292365,-123.132616,POINT (-2497073.149282556 6370938.66387551),5499800,3,4,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,89,196,404,10,73,0,6
148,downtown,653,950 cambie st #2104,49.27625,-123.117257,POINT (-2497175.754163514 6368592.753754543),1048000,2,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,106,439,928,13,84,5,4
149,downtown,656,233 robson st #603,49.278324,-123.114214,POINT (-2496827.705851343 6368665.049952591),858000,3,1,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,99,528,880,17,71,7,4
150,downtown,661,138 hastings st e #605,49.281058,-123.101197,POINT (-2495768.086323264 6368348.539808315),385000,1,1,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,107,292,455,26,77,0,4
151,downtown,668,150 cordova st e #903,49.282046,-123.100519,POINT (-2495653.796767032 6368418.299371078),469900,0,1,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,102,250,430,24,74,0,4
152,downtown,670,1077 cordova st w penthouse 4201,49.288396,-123.117833,POINT (-2496364.860611061 6369857.661308613),18880000,3,5,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,99,413,746,22,74,1,2
