street address,neighbourhood,latitude,longitude,price,bedrooms,bathrooms,geometry,total_crimes (2020-2024),average_total_crime (per_year),total_severe_crimes (2020-2024),average_severe_crimes (per_year),total_moderate_crimes (2020-2024),average_moderate_crimes (per_year),total_minor_crimes (2020-2024),average_minor_crimes (per_year),class 6g,class 5g,class 4g,class 3g,class 2g,class 1g,class 6g_t,class 5g_t,class 4g_t,class 3g_t,class 2g_t,class 1g_t,hospital_best_buffer_area_0.5_values,railway station_best_buffer_area_1.5_values,school_best_buffer_area_1.5_values,supermarket_best_buffer_area_1.5_values,bus stop_best_buffer_area_1.5_values,pub_best_buffer_area_1.5_values,restaurant_best_buffer_area_1.5_values,cafe_best_buffer_area_1.5_values,dentist_best_buffer_area_0.5_values,fast food_best_buffer_area_1.5_values,kindergartens_best_buffer_area_0.5_values,malls_best_buffer_area_0.5_values,play ground_best_buffer_area_0.5_values,post office_best_buffer_area_1.5_values
409 289 alexander street,strathcona,49.284431,-123.09843,825000,1,2.0,point (-123.09843 49.284431),12000,2400,2777,555,1494,299,7729,1546,4960,2090,585,535,290,140,5015,2345,620,755,240,5015,0,4,5,6,112,21,102,54,0,47,0,0,0,2
1161 keefer street,strathcona,49.279381,-123.079889,2399000,5,5.0,point (-123.079889 49.279381),12000,2400,2777,555,1494,299,7729,1546,4960,2090,585,535,290,140,5015,2345,620,755,240,5015,0,0,0,4,57,2,43,20,0,5,0,0,0,1
730 hawks avenue,strathcona,49.277678,-123.08707,1299000,3,3.0,point (-123.08707 49.277678),12000,2400,2777,555,1494,299,7729,1546,4960,2090,585,535,290,140,5015,2345,620,755,240,5015,0,1,1,3,94,6,42,23,0,7,0,0,0,1
1128 e pender street,strathcona,49.280291,-123.080584,1175000,2,2.0,point (-123.080584 49.280291),12000,2400,2777,555,1494,299,7729,1546,4960,2090,585,535,290,140,5015,2345,620,755,240,5015,0,0,0,3,56,1,28,22,0,3,0,0,0,0
803 983 e hastings street,strathcona,49.281393,-123.08681,599900,1,1.0,point (-123.08681 49.281393),12000,2400,2777,555,1494,299,7729,1546,4960,2090,585,535,290,140,5015,2345,620,755,240,5015,0,1,1,3,77,4,35,21,0,6,0,0,0,1
209 231 e pender street,strathcona,49.280617,-123.098724,478000,1,1.0,point (-123.098724 49.280617),12000,2400,2777,555,1494,299,7729,1546,4960,2090,585,535,290,140,5015,2345,620,755,240,5015,0,3,5,7,120,28,110,60,0,47,0,0,0,3
453 e 47th ave,sunset,49.227715,-123.095493,1828000,2,2.0,point (-123.095493 49.227715),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,5,83,0,26,11,0,10,0,0,0,2
445 e 57th ave #2,sunset,49.218602,-123.09638,1478000,5,4.0,point (-123.09638 49.218602),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,5,60,0,27,9,0,13,0,0,0,3
275 e 65th ave,sunset,49.211978,-123.100764,1999900,4,4.0,point (-123.100764 49.211978),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,1,35,0,9,2,0,6,0,0,0,1
474 e 43rd ave #204,sunset,49.230805,-123.094791,429000,1,1.0,point (-123.094791 49.230805),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,5,86,0,27,12,0,10,0,0,0,2
198 e 44th ave,sunset,49.230136,-123.1019,1250000,3,3.0,point (-123.1019 49.230136),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,5,76,0,30,12,0,10,0,0,0,2
6384 windsor st,sunset,49.226523,-123.084808,1980000,6,3.0,point (-123.084808 49.226523),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,4,79,1,20,9,0,12,0,0,0,2
352 w 62nd ave,sunset,49.214071,-123.099064,1249900,2,2.0,point (-123.099064 49.214071),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,2,47,0,13,4,0,7,0,0,0,2
603 e 57th ave,sunset,49.218537,-123.092892,2998000,7,6.0,point (-123.092892 49.218537),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,5,61,0,27,9,0,13,0,0,0,3
8006 chester st,sunset,49.212378,-123.089172,1980000,5,4.0,point (-123.089172 49.212378),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,1,47,0,9,3,0,8,0,0,0,2
40 e 46th ave #1,sunset,49.228272,-123.104959,2149000,5,4.0,point (-123.104959 49.228272),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,2,0,2,63,0,11,4,0,2,0,0,0,0
1362 e 60th ave,sunset,49.215236,-123.078257,1580000,5,2.0,point (-123.078257 49.215236),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,1,61,0,3,0,0,6,0,0,0,0
288 e 59th ave,sunset,49.216461,-123.100018,3288000,8,8.0,point (-123.100018 49.216461),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,4,55,0,15,6,0,8,0,0,0,2
812 e 51st ave,sunset,49.223276,-123.087828,1249000,4,3.0,point (-123.087828 49.223276),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,4,77,0,21,9,0,13,0,0,0,2
250 e 54th ave,sunset,49.220757,-123.100626,1498000,4,4.0,point (-123.100626 49.220757),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,5,69,0,26,7,0,10,0,0,0,2
433 sw marine dr #501,sunset,49.211409,-123.096518,918000,2,2.0,point (-123.096518 49.211409),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,0,39,0,6,2,0,5,0,0,0,1
1290 e 48th ave,sunset,49.225929,-123.080296,2198000,7,4.0,point (-123.080296 49.225929),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,4,79,1,20,9,0,12,0,0,0,2
758 e 60th ave #1,sunset,49.21538,-123.089055,1188000,3,3.0,point (-123.089055 49.21538),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,2,59,0,17,4,0,9,0,0,0,1
625 e 44th ave,sunset,49.230373,-123.092097,1750000,7,6.0,point (-123.092097 49.230373),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,5,83,0,24,11,0,10,0,0,0,2
453 e 47th avenue,sunset,49.227715,-123.095493,1828000,2,2.0,point (-123.095493 49.227715),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,5,83,0,26,11,0,10,0,0,0,2
1362 e 60th avenue,sunset,49.215236,-123.078257,1580000,5,2.0,point (-123.078257 49.215236),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,1,61,0,3,0,0,6,0,0,0,0
250 e 54th avenue,sunset,49.220757,-123.100626,1498000,4,4.0,point (-123.100626 49.220757),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,5,69,0,26,7,0,10,0,0,0,2
1290 e 48th avenue,sunset,49.225929,-123.080296,2198000,7,4.0,point (-123.080296 49.225929),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,4,79,1,20,9,0,12,0,0,0,2
2 6273 windsor street,sunset,49.227628,-123.085569,1628800,3,3.0,point (-123.085569 49.227628),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,4,82,1,20,9,0,12,0,0,0,2
1 6273 windsor street,sunset,49.227628,-123.085569,1588800,3,3.0,point (-123.085569 49.227628),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,4,82,1,20,9,0,12,0,0,0,2
1150 e 41st avenue,sunset,49.232495,-123.081964,1938000,6,4.0,point (-123.081964 49.232495),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,4,88,1,19,9,0,10,0,0,0,2
288 e 59th avenue,sunset,49.216461,-123.100018,3288000,8,8.0,point (-123.100018 49.216461),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,4,55,0,15,6,0,8,0,0,0,2
3 se marine drive,sunset,49.212544,-123.106195,3800000,5,3.0,point (-123.106195 49.212544),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,1,0,2,35,1,9,6,0,9,0,0,0,1
1371 e 63rd avenue,sunset,49.212623,-123.078173,1888000,5,4.0,point (-123.078173 49.212623),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,1,53,0,0,0,0,5,0,0,0,0
636 e 51st avenue,sunset,49.223331,-123.092014,2698000,8,4.0,point (-123.092014 49.223331),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,5,75,0,28,11,0,11,0,0,0,2
404 e 46th avenue,sunset,49.228115,-123.097251,1598800,3,1.0,point (-123.097251 49.228115),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,5,83,0,27,11,0,10,0,0,0,2
198 e 44th avenue,sunset,49.230136,-123.1019,1250000,3,3.0,point (-123.1019 49.230136),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,5,76,0,30,12,0,10,0,0,0,2
501 433 sw marine drive,sunset,49.211322,-123.094523,918000,2,2.0,point (-123.094523 49.211322),5717,1143,441,88,596,119,4680,936,11955,11035,3060,1955,835,250,12450,12200,2570,2330,460,12450,0,0,0,0,36,0,7,2,0,6,0,0,0,2
8481 portside ct,victoria-fraserview,49.207213,-123.061855,899900,3,3.0,point (-123.061855 49.207213),2680,536,260,52,421,84,1999,400,10560,9385,2680,1830,675,295,11060,10315,2415,2080,465,11060,0,0,1,0,34,0,0,0,0,1,0,0,0,0
1828 se marine dr,victoria-fraserview,49.210319,-123.069152,1160000,3,3.0,point (-123.069152 49.210319),2680,536,260,52,421,84,1999,400,10560,9385,2680,1830,675,295,11060,10315,2415,2080,465,11060,0,0,1,0,49,0,5,0,0,4,0,0,0,0
1895 e 50th ave,victoria-fraserview,49.224548,-123.067534,2780000,8,7.0,point (-123.067534 49.224548),2680,536,260,52,421,84,1999,400,10560,9385,2680,1830,675,295,11060,10315,2415,2080,465,11060,0,0,1,7,87,1,32,3,0,12,0,0,0,1
2600 e 49th ave #112,victoria-fraserview,49.224313,-123.054098,529999,2,1.0,point (-123.054098 49.224313),2680,536,260,52,421,84,1999,400,10560,9385,2680,1830,675,295,11060,10315,2415,2080,465,11060,0,0,1,5,78,0,14,2,0,6,0,0,0,0
2068 e 49th ave,victoria-fraserview,49.22485,-123.064401,2688000,8,6.0,point (-123.064401 49.22485),2680,536,260,52,421,84,1999,400,10560,9385,2680,1830,675,295,11060,10315,2415,2080,465,11060,0,0,1,9,85,0,36,5,0,11,0,0,0,1
1958 e 47th ave #406,victoria-fraserview,49.227335,-123.066077,608000,2,1.0,point (-123.066077 49.227335),2680,536,260,52,421,84,1999,400,10560,9385,2680,1830,675,295,11060,10315,2415,2080,465,11060,0,0,1,9,92,1,43,6,0,12,0,0,0,1
1508 w 61st ave,victoria-fraserview,49.214369,-123.075481,1250000,3,3.0,point (-123.075481 49.214369),2680,536,260,52,421,84,1999,400,10560,9385,2680,1830,675,295,11060,10315,2415,2080,465,11060,0,0,1,1,57,0,5,0,0,6,0,0,0,0
2020 e kent ave se #411,victoria-fraserview,49.206558,-123.065143,925000,2,2.0,point (-123.065143 49.206558),2680,536,260,52,421,84,1999,400,10560,9385,2680,1830,675,295,11060,10315,2415,2080,465,11060,0,0,0,0,42,0,0,0,0,1,0,0,0,0
1748 e 55th ave,victoria-fraserview,49.219678,-123.070476,2598000,7,6.0,point (-123.070476 49.219678),2680,536,260,52,421,84,1999,400,10560,9385,2680,1830,675,295,11060,10315,2415,2080,465,11060,0,0,1,6,76,0,17,0,0,10,0,0,0,0
1461 e 64th ave,victoria-fraserview,49.212239,-123.075886,1999999,5,3.0,point (-123.075886 49.212239),2680,536,260,52,421,84,1999,400,10560,9385,2680,1830,675,295,11060,10315,2415,2080,465,11060,0,0,1,1,48,0,5,0,0,4,0,0,0,0
7176 duff st,victoria-fraserview,49.218979,-123.06423,1938000,5,3.0,point (-123.06423 49.218979),2680,536,260,52,421,84,1999,400,10560,9385,2680,1830,675,295,11060,10315,2415,2080,465,11060,0,0,1,7,71,0,20,2,0,9,0,0,0,0
2250 se marine dr #202,victoria-fraserview,49.20747,-123.060625,897500,3,2.0,point (-123.060625 49.20747),2680,536,260,52,421,84,1999,400,10560,9385,2680,1830,675,295,11060,10315,2415,2080,465,11060,0,0,0,0,36,0,0,0,0,1,0,0,0,0
1620 e 47th ave,victoria-fraserview,49.226995,-123.0735,1399000,3,4.0,point (-123.0735 49.226995),2680,536,260,52,421,84,1999,400,10560,9385,2680,1830,675,295,11060,10315,2415,2080,465,11060,0,0,1,7,83,1,31,2,0,12,0,0,0,1
1789 e 63rd ave,victoria-fraserview,49.213103,-123.069362,1659000,5,5.0,point (-123.069362 49.213103),2680,536,260,52,421,84,1999,400,10560,9385,2680,1830,675,295,11060,10315,2415,2080,465,11060,0,0,1,1,60,0,10,0,0,6,0,0,0,0
5756 st. margarets street,victoria-fraserview,49.231853,-123.056188,2288000,6,3.0,point (-123.056188 49.231853),2680,536,260,52,421,84,1999,400,10560,9385,2680,1830,675,295,11060,10315,2415,2080,465,11060,0,0,0,11,103,0,60,7,0,12,0,0,0,3
2262 newport avenue,victoria-fraserview,49.215041,-123.060701,1599000,4,4.0,point (-123.060701 49.215041),2680,536,260,52,421,84,1999,400,10560,9385,2680,1830,675,295,11060,10315,2415,2080,465,11060,0,0,1,3,57,0,12,2,0,6,0,0,0,0
1810 e 55th avenue,victoria-fraserview,49.220106,-123.068967,1888000,5,4.0,point (-123.068967 49.220106),2680,536,260,52,421,84,1999,400,10560,9385,2680,1830,675,295,11060,10315,2415,2080,465,11060,0,0,1,7,83,0,19,1,0,12,0,0,0,0
2068 e 49th avenue,victoria-fraserview,49.22485,-123.064401,2688000,8,6.0,point (-123.064401 49.22485),2680,536,260,52,421,84,1999,400,10560,9385,2680,1830,675,295,11060,10315,2415,2080,465,11060,0,0,1,9,85,0,36,5,0,11,0,0,0,1
1508 w 61st avenue,victoria-fraserview,49.214369,-123.075481,1250000,3,3.0,point (-123.075481 49.214369),2680,536,260,52,421,84,1999,400,10560,9385,2680,1830,675,295,11060,10315,2415,2080,465,11060,0,0,1,1,57,0,5,0,0,6,0,0,0,0
2689 brightwood place,victoria-fraserview,49.21552,-123.053135,2650000,3,2.0,point (-123.053135 49.21552),2680,536,260,52,421,84,1999,400,10560,9385,2680,1830,675,295,11060,10315,2415,2080,465,11060,0,0,1,2,55,0,4,3,0,4,0,0,0,0
2355 e 54th avenue,victoria-fraserview,49.22056,-123.058468,3499000,8,6.0,point (-123.058468 49.22056),2680,536,260,52,421,84,1999,400,10560,9385,2680,1830,675,295,11060,10315,2415,2080,465,11060,0,0,1,5,73,0,17,2,0,7,0,0,0,0
411 2020 se kent avenue,victoria-fraserview,49.206558,-123.065143,925000,2,2.0,point (-123.065143 49.206558),2680,536,260,52,421,84,1999,400,10560,9385,2680,1830,675,295,11060,10315,2415,2080,465,11060,0,0,0,0,42,0,0,0,0,1,0,0,0,0
105 2250 se marine drive,victoria-fraserview,49.20747,-123.060625,685500,3,2.0,point (-123.060625 49.20747),2680,536,260,52,421,84,1999,400,10560,9385,2680,1830,675,295,11060,10315,2415,2080,465,11060,0,0,0,0,36,0,0,0,0,1,0,0,0,0
1219 harwood st #201,west end,49.280802,-123.135616,550000,2,2.0,point (-123.135616 49.280802),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,0,8,16,92,16,253,92,0,70,0,0,0,11
1251 cardero st #1808,west end,49.284994,-123.139881,399000,1,1.0,point (-123.139881 49.284994),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,0,2,12,54,6,156,53,0,45,0,0,0,7
1128 georgia st w #4903,west end,49.285762,-123.123947,19988000,4,6.0,point (-123.123947 49.285762),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,7,26,23,154,27,349,176,0,136,0,0,0,14
1720 barclay st #503,west end,49.289164,-123.136778,395000,1,1.0,point (-123.136778 49.289164),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,0,3,11,65,6,175,61,0,42,0,0,0,9
1270 robson st #507,west end,49.286589,-123.128605,499000,1,1.0,point (-123.128605 49.286589),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,3,11,22,128,20,337,141,0,98,0,0,0,13
888 bute st #101,west end,49.284652,-123.128638,988000,2,2.0,point (-123.128638 49.284652),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,4,14,22,137,21,362,150,0,110,0,0,0,15
1019 gilford st #8,west end,49.2903,-123.140972,1075000,2,2.0,point (-123.140972 49.2903),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,0,0,8,46,4,123,36,0,28,0,0,0,6
1251 cardero st #2001,west end,49.284994,-123.139881,424900,1,1.0,point (-123.139881 49.284994),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,0,2,12,54,6,156,53,0,45,0,0,0,7
1330 harwood st #1202,west end,49.281647,-123.138072,509900,2,2.0,point (-123.138072 49.281647),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,0,5,13,76,12,205,79,0,64,0,0,0,11
1788 georgia st w #601,west end,49.292156,-123.133845,1238000,2,2.0,point (-123.133845 49.292156),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,0,5,12,58,6,180,61,0,42,0,0,0,9
1311 beach ave #1802,west end,49.281167,-123.13834,2598000,2,3.0,point (-123.13834 49.281167),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,0,5,13,76,12,201,81,0,64,0,0,0,10
1345 comox st #204,west end,49.284133,-123.132141,799900,2,2.0,point (-123.132141 49.284133),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,2,9,19,113,17,289,114,0,88,0,0,0,12
717 jervis st #3101,west end,49.287872,-123.12823,14999900,5,9.0,point (-123.12823 49.287872),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,3,11,21,125,20,311,141,0,94,0,0,0,13
1180 broughton st #1302,west end,49.283567,-123.135527,2598000,2,3.0,point (-123.135527 49.283567),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,0,7,15,90,16,253,90,0,69,0,0,0,12
1165 burnaby st #402,west end,49.280878,-123.133641,919000,2,2.0,point (-123.133641 49.280878),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,1,9,17,105,18,293,109,0,89,0,0,0,12
1408 robson st #2901,west end,49.28808,-123.13083,9680000,4,4.0,point (-123.13083 49.28808),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,2,9,17,110,18,275,109,0,80,0,0,0,12
710 chilco st #303,west end,49.293438,-123.137924,998000,2,1.0,point (-123.137924 49.293438),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,0,0,8,43,5,129,42,0,28,0,0,0,7
1534 harwood st #702,west end,49.283224,-123.1405,327000,1,1.0,point (-123.1405 49.283224),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,0,1,12,52,6,162,55,0,49,0,0,0,7
1330 harwood st #708,west end,49.281647,-123.138072,518300,1,1.0,point (-123.138072 49.281647),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,0,5,13,76,12,205,79,0,64,0,0,0,11
1410 bute st #500,west end,49.279374,-123.136619,2980000,1,2.0,point (-123.136619 49.279374),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,0,5,16,90,15,239,90,0,71,0,0,0,10
1386 nicola st #24,west end,49.282452,-123.140146,2999999,2,3.0,point (-123.140146 49.282452),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,0,3,12,57,7,171,66,0,52,0,0,0,8
1408 robson st #1006,west end,49.28808,-123.13083,3380000,2,2.0,point (-123.13083 49.28808),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,2,9,17,110,18,275,109,0,80,0,0,0,12
1717 haro st #401,west end,49.290223,-123.135177,659000,1,1.0,point (-123.135177 49.290223),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,0,4,13,69,6,185,65,0,43,0,0,0,9
1331 alberni st #2701,west end,49.288352,-123.127898,1998000,3,3.0,point (-123.127898 49.288352),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,3,11,21,126,20,306,138,0,94,0,0,0,14
1050 chilco st #503,west end,49.290238,-123.142748,399900,1,1.0,point (-123.142748 49.290238),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,0,0,8,37,4,106,27,0,22,0,0,0,5
1234 pendrell st #102,west end,49.282739,-123.133262,749900,2,1.0,point (-123.133262 49.282739),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,0,9,18,105,18,286,108,0,85,0,0,0,12
2055 pendrell st #1605,west end,49.290618,-123.144258,1549000,2,2.0,point (-123.144258 49.290618),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,0,0,7,32,3,91,26,0,18,0,0,0,5
1200 alberni st #2903,west end,49.28687,-123.12674,1388000,3,2.0,point (-123.12674 49.28687),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,5,21,22,137,23,347,152,0,110,0,0,0,15
1396 burnaby st #201,west end,49.282669,-123.137432,799900,2,1.0,point (-123.137432 49.282669),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,0,5,14,80,13,214,78,0,65,0,0,0,11
1355 harwood st #203,west end,49.282084,-123.137655,949000,2,2.0,point (-123.137655 49.282084),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,0,5,13,80,12,210,79,0,66,0,0,0,11
938 smithe st #1515,west end,49.283215,-123.125593,688800,1,1.0,point (-123.125593 49.283215),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,5,26,23,155,25,355,166,0,128,0,0,0,14
1568 alberni st #penthouse 1,west end,49.289738,-123.131183,18900000,3,5.0,point (-123.131183 49.289738),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,1,9,15,98,13,258,98,0,72,0,0,0,11
1012 beach ave #402,west end,49.277405,-123.134727,1999000,2,2.0,point (-123.134727 49.277405),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,1,6,16,98,17,246,96,0,79,0,0,0,9
1251 cardero st #1102,west end,49.284994,-123.139881,399000,1,1.0,point (-123.139881 49.284994),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,0,2,12,54,6,156,53,0,45,0,0,0,7
1119 pendrell st,west end,49.281546,-123.130237,2350000,2,3.0,point (-123.130237 49.281546),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,3,9,22,129,21,347,139,0,113,0,0,0,15
1460 bute st #201,west end,49.279255,-123.136797,2980000,2,2.0,point (-123.136797 49.279255),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,0,5,16,92,15,234,88,0,74,0,0,0,10
1236 bidwell st #1601,west end,49.285534,-123.140717,3585000,2,3.0,point (-123.140717 49.285534),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,0,1,9,51,6,143,43,0,36,0,0,0,7
1568 alberni st #2903,west end,49.289738,-123.131183,5500000,3,3.0,point (-123.131183 49.289738),13175,2635,2286,457,1384,277,9505,1901,13145,15470,6770,5145,2325,1115,13745,18615,6480,6305,1660,13745,0,1,9,15,98,13,258,98,0,72,0,0,0,11
